num_rel               	060	9
num_rel_ret           	060	4
map                   	060	0.0345
Rprec                 	060	0.0000
bpref                 	060	0.4444
recip_rank            	060	0.0714
iprec_at_recall_0.00  	060	0.1333
iprec_at_recall_0.10  	060	0.1333
iprec_at_recall_0.20  	060	0.1333
iprec_at_recall_0.30  	060	0.0857
iprec_at_recall_0.40  	060	0.0201
iprec_at_recall_0.50  	060	0.0000
iprec_at_recall_0.60  	060	0.0000
iprec_at_recall_0.70  	060	0.0000
iprec_at_recall_0.80  	060	0.0000
iprec_at_recall_0.90  	060	0.0000
iprec_at_recall_1.00  	060	0.0000
P_5                   	060	0.0000
P_10                  	060	0.0000
P_15                  	060	0.1333
P_20                  	060	0.1000
P_30                  	060	0.0667
P_100                 	060	0.0300
P_200                 	060	0.0200
P_500                 	060	0.0080
P_1000                	060	0.0040
relstring             	060	'----------'
recall_5              	060	0.0000
recall_10             	060	0.0000
recall_15             	060	0.2222
recall_20             	060	0.2222
recall_30             	060	0.2222
recall_100            	060	0.3333
recall_200            	060	0.4444
recall_500            	060	0.4444
recall_1000           	060	0.4444
infAP                 	060	0.0345
Rprec_mult_0.20       	060	0.0000
Rprec_mult_0.40       	060	0.0000
Rprec_mult_0.60       	060	0.0000
Rprec_mult_0.80       	060	0.0000
Rprec_mult_1.00       	060	0.0000
Rprec_mult_1.20       	060	0.0000
Rprec_mult_1.40       	060	0.0000
Rprec_mult_1.60       	060	0.1333
Rprec_mult_1.80       	060	0.1176
Rprec_mult_2.00       	060	0.1111
utility               	060	-992.0000
11pt_avg              	060	0.0460
binG                  	060	0.0933
G                     	060	0.0933
ndcg                  	060	0.1951
ndcg_rel              	060	0.1683
Rndcg                 	060	0.0976
ndcg_cut_5            	060	0.0000
ndcg_cut_10           	060	0.0000
ndcg_cut_15           	060	0.1189
ndcg_cut_20           	060	0.1189
ndcg_cut_30           	060	0.1189
ndcg_cut_100          	060	0.1644
ndcg_cut_200          	060	0.1951
ndcg_cut_500          	060	0.1951
ndcg_cut_1000         	060	0.1951
map_cut_5             	060	0.0000
map_cut_10            	060	0.0000
map_cut_15            	060	0.0228
map_cut_20            	060	0.0228
map_cut_30            	060	0.0228
map_cut_100           	060	0.0323
